Sample_name	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_bacteria_odb10	Scores_archaea_odb10	Scores_eukaryota_odb10
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_204-contigs	bacteria_odb10	0.8	0.8	0.0	1.6	97.6	124	C:0.8%[S:0.8%,D:0.0%],F:1.6%,M:97.6%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_159-contigs	tequatrovirus_odb10	25.0	25.0	0.0	4.2	70.8	24	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124	C:0.5%[S:0.0%,D:0.5%],F:0.0%,M:99.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_123-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_23-contigs	flavobacteriales_odb10	70.4	70.0	0.4	8.7	20.9	733	C:76.6%[S:76.6%,D:0.0%],F:14.5%,M:8.9%,n:124	C:15.5%[S:15.5%,D:0.0%],F:6.2%,M:78.3%,n:194	C:2.0%[S:2.0%,D:0.0%],F:2.4%,M:95.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_66-contigs	betaproteobacteria_odb10	87.9	84.2	3.7	6.5	5.6	569	C:90.3%[S:86.3%,D:4.0%],F:6.5%,M:3.2%,n:124	C:16.0%[S:15.5%,D:0.5%],F:4.6%,M:79.4%,n:194	C:3.9%[S:3.9%,D:0.0%],F:1.6%,M:94.5%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_14-contigs	eukaryota_odb10	0.0	0.0	0.0	0.4	99.6	255	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_161-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_236-contigs	bacteria_odb10	44.3	43.5	0.8	21.0	34.7	124	C:44.3%[S:43.5%,D:0.8%],F:21.0%,M:34.7%,n:124	C:11.3%[S:10.8%,D:0.5%],F:5.2%,M:83.5%,n:194	C:1.6%[S:1.6%,D:0.0%],F:2.4%,M:96.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_33-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_41-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_36-contigs	chlorophyta_odb10	95.3	94.8	0.5	1.7	3.0	1519	C:37.1%[S:33.9%,D:3.2%],F:31.5%,M:31.4%,n:124	C:36.6%[S:34.5%,D:2.1%],F:17.0%,M:46.4%,n:194	C:83.9%[S:83.9%,D:0.0%],F:7.1%,M:9.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_81-contigs	enquatrovirus_odb10	8.3	8.3	0.0	0.0	91.7	12	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_40-contigs	eukaryota_odb10	0.4	0.4	0.0	0.0	99.6	255	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_147-contigs	bacteria_odb10	91.9	37.9	54.0	4.0	4.1	124	C:91.9%[S:37.9%,D:54.0%],F:4.0%,M:4.1%,n:124	C:23.2%[S:17.5%,D:5.7%],F:4.6%,M:72.2%,n:194	C:3.9%[S:2.7%,D:1.2%],F:2.0%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_106-contigs	pahexavirus_odb10	2.8	0.0	2.8	0.0	97.2	36	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_189-contigs	bacteria_odb10	73.4	59.7	13.7	12.1	14.5	124	C:73.4%[S:59.7%,D:13.7%],F:12.1%,M:14.5%,n:124	C:12.4%[S:9.3%,D:3.1%],F:4.6%,M:83.0%,n:194	C:2.8%[S:1.6%,D:1.2%],F:0.8%,M:96.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_155-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_166-contigs	pahexavirus_odb10	2.8	2.8	0.0	0.0	97.2	36	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_95-contigs	bacteria_odb10	1.6	1.6	0.0	0.0	98.4	124	C:1.6%[S:1.6%,D:0.0%],F:0.0%,M:98.4%,n:124	C:1.0%[S:0.5%,D:0.5%],F:0.0%,M:99.0%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_0-contigs	bacteria_odb10	91.2	59.7	31.5	5.6	3.2	124	C:91.2%[S:59.7%,D:31.5%],F:5.6%,M:3.2%,n:124	C:15.5%[S:13.4%,D:2.1%],F:7.2%,M:77.3%,n:194	C:5.1%[S:5.1%,D:0.0%],F:0.8%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_130-contigs	bacteria_odb10	65.3	54.8	10.5	15.3	19.4	124	C:65.3%[S:54.8%,D:10.5%],F:15.3%,M:19.4%,n:124	C:11.8%[S:10.3%,D:1.5%],F:5.7%,M:82.5%,n:194	C:2.0%[S:2.0%,D:0.0%],F:3.1%,M:94.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_122-contigs	pahexavirus_odb10	2.8	2.8	0.0	0.0	97.2	36	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_47-contigs	bacteria_odb10	1.6	1.6	0.0	2.4	96.0	124	C:1.6%[S:1.6%,D:0.0%],F:2.4%,M:96.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_191-contigs	bacteria_odb10	76.6	75.8	0.8	4.0	19.4	124	C:76.6%[S:75.8%,D:0.8%],F:4.0%,M:19.4%,n:124	C:16.0%[S:16.0%,D:0.0%],F:3.1%,M:80.9%,n:194	C:4.3%[S:3.9%,D:0.4%],F:1.6%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_51-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_235-contigs	chromatiales_odb10	87.8	87.6	0.2	4.0	8.2	652	C:89.5%[S:89.5%,D:0.0%],F:5.6%,M:4.9%,n:124	C:19.1%[S:19.1%,D:0.0%],F:3.6%,M:77.3%,n:194	C:3.1%[S:2.7%,D:0.4%],F:2.0%,M:94.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_15-contigs	epsilonproteobacteria_odb10	49.3	49.1	0.2	9.6	41.1	591	C:47.6%[S:47.6%,D:0.0%],F:19.4%,M:33.0%,n:124	C:7.7%[S:7.7%,D:0.0%],F:3.1%,M:89.2%,n:194	C:0.4%[S:0.4%,D:0.0%],F:1.2%,M:98.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_175-contigs	bacteria_odb10	100.0	22.6	77.4	0.0	0.0	124	C:100.0%[S:22.6%,D:77.4%],F:0.0%,M:0.0%,n:124	C:26.3%[S:10.8%,D:15.5%],F:5.2%,M:68.5%,n:194	C:9.0%[S:5.5%,D:3.5%],F:2.4%,M:88.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_37-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_121-contigs	bacteria_odb10	5.6	5.6	0.0	5.6	88.8	124	C:5.6%[S:5.6%,D:0.0%],F:5.6%,M:88.8%,n:124	C:2.1%[S:2.1%,D:0.0%],F:1.5%,M:96.4%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.4%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_145-contigs	bacteria_odb10	19.3	17.7	1.6	15.3	65.4	124	C:19.3%[S:17.7%,D:1.6%],F:15.3%,M:65.4%,n:124	C:3.6%[S:3.6%,D:0.0%],F:2.6%,M:93.8%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.4%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_19-contigs	bacteria_odb10	2.4	2.4	0.0	0.8	96.8	124	C:2.4%[S:2.4%,D:0.0%],F:0.8%,M:96.8%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_105-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_51-contigs	tevenvirinae_odb10	7.4	7.4	0.0	3.7	88.9	27	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.5%[S:0.5%,D:0.0%],F:0.0%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_30-contigs	bacteria_odb10	29.0	29.0	0.0	15.3	55.7	124	C:29.0%[S:29.0%,D:0.0%],F:15.3%,M:55.7%,n:124	C:2.6%[S:2.6%,D:0.0%],F:2.6%,M:94.8%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_21-contigs	flavobacteriales_odb10	81.5	80.8	0.7	4.8	13.7	733	C:87.1%[S:87.1%,D:0.0%],F:8.1%,M:4.8%,n:124	C:16.5%[S:16.0%,D:0.5%],F:5.2%,M:78.3%,n:194	C:2.4%[S:2.4%,D:0.0%],F:2.7%,M:94.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_86-contigs	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_161-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_180-contigs	bacteria_odb10	3.2	1.6	1.6	3.2	93.6	124	C:3.2%[S:1.6%,D:1.6%],F:3.2%,M:93.6%,n:124	C:0.5%[S:0.5%,D:0.0%],F:1.5%,M:98.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_131-contigs	bacteria_odb10	71.0	69.4	1.6	4.8	24.2	124	C:71.0%[S:69.4%,D:1.6%],F:4.8%,M:24.2%,n:124	C:16.0%[S:16.0%,D:0.0%],F:3.1%,M:80.9%,n:194	C:3.1%[S:3.1%,D:0.0%],F:3.5%,M:93.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_18-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_64-contigs	bacteria_odb10	37.9	37.1	0.8	21.8	40.3	124	C:37.9%[S:37.1%,D:0.8%],F:21.8%,M:40.3%,n:124	C:7.7%[S:7.7%,D:0.0%],F:4.6%,M:87.7%,n:194	C:1.2%[S:1.2%,D:0.0%],F:2.4%,M:96.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_182-contigs	bacteria_odb10	100.0	21.8	78.2	0.0	0.0	124	C:100.0%[S:21.8%,D:78.2%],F:0.0%,M:0.0%,n:124	C:21.1%[S:8.2%,D:12.9%],F:2.1%,M:76.8%,n:194	C:4.0%[S:2.4%,D:1.6%],F:2.7%,M:93.3%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_213-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_219-contigs	archaea_odb10	1.0	0.5	0.5	0.0	99.0	194	C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:124	C:1.0%[S:0.5%,D:0.5%],F:0.0%,M:99.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_112-contigs	bacteria_odb10	17.7	17.7	0.0	19.4	62.9	124	C:17.7%[S:17.7%,D:0.0%],F:19.4%,M:62.9%,n:124	C:4.1%[S:4.1%,D:0.0%],F:1.0%,M:94.9%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_216-contigs	bacteria_odb10	0.8	0.8	0.0	0.8	98.4	124	C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_95-contigs	bacteria_odb10	36.3	36.3	0.0	17.7	46.0	124	C:36.3%[S:36.3%,D:0.0%],F:17.7%,M:46.0%,n:124	C:4.1%[S:4.1%,D:0.0%],F:3.1%,M:92.8%,n:194	C:0.8%[S:0.8%,D:0.0%],F:1.2%,M:98.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_184-contigs	bacteria_odb10	48.4	48.4	0.0	23.4	28.2	124	C:48.4%[S:48.4%,D:0.0%],F:23.4%,M:28.2%,n:124	C:9.8%[S:9.8%,D:0.0%],F:4.6%,M:85.6%,n:194	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_86-contigs	mollicutes_odb10	18.5	13.9	4.6	2.6	78.9	151	C:22.6%[S:19.4%,D:3.2%],F:15.3%,M:62.1%,n:124	C:3.6%[S:3.6%,D:0.0%],F:3.1%,M:93.3%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_66-contigs	bacteria_odb10	8.9	8.9	0.0	4.0	87.1	124	C:8.9%[S:8.9%,D:0.0%],F:4.0%,M:87.1%,n:124	C:0.5%[S:0.5%,D:0.0%],F:1.0%,M:98.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_221-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_137-contigs	tequatrovirus_odb10	4.2	4.2	0.0	0.0	95.8	24	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_85-contigs	bacteria_odb10	41.2	31.5	9.7	16.9	41.9	124	C:41.2%[S:31.5%,D:9.7%],F:16.9%,M:41.9%,n:124	C:10.9%[S:8.8%,D:2.1%],F:3.1%,M:86.0%,n:194	C:3.9%[S:3.9%,D:0.0%],F:3.1%,M:93.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_59-contigs	eukaryota_odb10	1.2	1.2	0.0	2.4	96.4	255	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:124	C:0.5%[S:0.5%,D:0.0%],F:0.5%,M:99.0%,n:194	C:1.2%[S:1.2%,D:0.0%],F:2.4%,M:96.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_172-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_185-contigs	tevenvirinae_odb10	11.1	11.1	0.0	7.4	81.5	27	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.5%[S:0.5%,D:0.0%],F:0.0%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_27-contigs	mollicutes_odb10	2.0	2.0	0.0	0.0	98.0	151	C:0.0%[S:0.0%,D:0.0%],F:1.6%,M:98.4%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_171-contigs	bacteria_odb10	0.8	0.8	0.0	6.5	92.7	124	C:0.8%[S:0.8%,D:0.0%],F:6.5%,M:92.7%,n:124	C:0.0%[S:0.0%,D:0.0%],F:1.5%,M:98.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:2.7%,M:96.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_56-contigs	chromatiales_odb10	49.7	46.8	2.9	9.4	40.9	652	C:47.6%[S:40.3%,D:7.3%],F:18.5%,M:33.9%,n:124	C:9.3%[S:9.3%,D:0.0%],F:6.2%,M:84.5%,n:194	C:2.0%[S:2.0%,D:0.0%],F:2.4%,M:95.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_171-contigs	bacteria_odb10	27.4	27.4	0.0	3.2	69.4	124	C:27.4%[S:27.4%,D:0.0%],F:3.2%,M:69.4%,n:124	C:1.0%[S:1.0%,D:0.0%],F:1.0%,M:98.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_158-contigs	eukaryota_odb10	2.4	2.4	0.0	3.9	93.7	255	C:3.2%[S:2.4%,D:0.8%],F:2.4%,M:94.4%,n:124	C:2.6%[S:2.1%,D:0.5%],F:2.6%,M:94.8%,n:194	C:2.4%[S:2.4%,D:0.0%],F:3.9%,M:93.7%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_143-contigs	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_102-contigs	bacteroidetes_odb10	88.8	88.8	0.0	3.5	7.7	402	C:87.9%[S:87.9%,D:0.0%],F:9.7%,M:2.4%,n:124	C:16.0%[S:16.0%,D:0.0%],F:3.6%,M:80.4%,n:194	C:2.4%[S:2.4%,D:0.0%],F:2.0%,M:95.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_77-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_142-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_116-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_214-contigs	archaea_odb10	2.6	2.6	0.0	1.0	96.4	194	C:2.4%[S:2.4%,D:0.0%],F:0.8%,M:96.8%,n:124	C:2.6%[S:2.6%,D:0.0%],F:1.0%,M:96.4%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_219-contigs	archaea_odb10	0.0	0.0	0.0	0.5	99.5	194	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_107-contigs	bacteria_odb10	65.3	59.7	5.6	6.5	28.2	124	C:65.3%[S:59.7%,D:5.6%],F:6.5%,M:28.2%,n:124	C:11.4%[S:9.3%,D:2.1%],F:4.1%,M:84.5%,n:194	C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_175-contigs	mollicutes_odb10	0.0	0.0	0.0	0.7	99.3	151	C:0.0%[S:0.0%,D:0.0%],F:2.4%,M:97.6%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:1.2%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_200-contigs	bacteria_odb10	3.2	3.2	0.0	4.0	92.8	124	C:3.2%[S:3.2%,D:0.0%],F:4.0%,M:92.8%,n:124	C:1.5%[S:1.0%,D:0.5%],F:2.1%,M:96.4%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_34-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_3-contigs	archaea_odb10	2.0	1.0	1.0	0.0	98.0	194	C:1.6%[S:0.0%,D:1.6%],F:0.8%,M:97.6%,n:124	C:2.0%[S:1.0%,D:1.0%],F:0.0%,M:98.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_92-contigs	mollicutes_odb10	59.6	31.1	28.5	11.9	28.5	151	C:64.5%[S:42.7%,D:21.8%],F:25.8%,M:9.7%,n:124	C:9.8%[S:7.7%,D:2.1%],F:10.8%,M:79.4%,n:194	C:3.9%[S:3.9%,D:0.0%],F:2.7%,M:93.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_178-contigs	gammaproteobacteria_odb10	94.5	89.9	4.6	2.2	3.3	366	C:95.1%[S:91.1%,D:4.0%],F:1.6%,M:3.3%,n:124	C:16.5%[S:16.5%,D:0.0%],F:8.2%,M:75.3%,n:194	C:3.2%[S:1.6%,D:1.6%],F:1.6%,M:95.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_105-contigs	bacteria_odb10	1.6	1.6	0.0	3.2	95.2	124	C:1.6%[S:1.6%,D:0.0%],F:3.2%,M:95.2%,n:124	C:1.0%[S:1.0%,D:0.0%],F:0.5%,M:98.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.8%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_124-contigs	bacteria_odb10	5.6	5.6	0.0	12.9	81.5	124	C:5.6%[S:5.6%,D:0.0%],F:12.9%,M:81.5%,n:124	C:2.1%[S:2.1%,D:0.0%],F:3.6%,M:94.3%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_197-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_65-contigs	mycoplasmatales_odb10	86.2	51.1	35.1	2.3	11.5	174	C:97.6%[S:77.4%,D:20.2%],F:2.4%,M:0.0%,n:124	C:20.1%[S:13.4%,D:6.7%],F:5.7%,M:74.2%,n:194	C:3.9%[S:3.1%,D:0.8%],F:1.6%,M:94.5%,n:255
