n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
287	526712	0.000	94	1883	239	1149	6841	0.44632	0.05936	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_60-contigs.fa
760	1553558	0.000	229	2126	620	1203	17623	0.43245	0.02989	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_61-contigs.fa
28	54320	0.000	8	1824	23	1069	11672	0.49505	0.03505	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_62-contigs.fa
826	1812863	0.000	244	2364	666	1254	38246	0.64484	0.02984	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_63-contigs.fa
1	1127	0.000	1	1127	1	1127	1127	0.38066	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_64-contigs.fa
1	1020	0.000	1	1020	1	1020	1020	0.41373	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_65-contigs.fa
1	1119	0.000	1	1119	1	1119	1119	0.53619	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_66-contigs.fa
640	2161413	0.000	151	4194	474	1635	33315	0.35423	0.02000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_67-contigs.fa
559	1938564	0.000	148	4295	421	1757	23672	0.36785	0.02580	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_68-contigs.fa
703	1877457	0.000	133	3525	534	1240	36341	0.37149	0.05589	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_69-contigs.fa
911	2584499	0.000	239	3231	705	1502	21864	0.62596	0.03117	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_6-contigs.fa
422	2303835	0.000	123	6009	331	3179	34826	0.34828	0.01771	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_70-contigs.fa
459	4940519	0.000	74	16588	316	4627	125572	0.32921	0.02264	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_71-contigs.fa
1	1004	0.000	1	1004	1	1004	1004	0.42829	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_72-contigs.fa
194	398987	0.000	51	2013	157	1153	42472	0.60962	0.04952	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_73-contigs.fa
827	2328740	0.000	198	3156	633	1414	47222	0.67138	0.06149	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_74-contigs.fa
5	5830	0.000	3	1138	5	1068	1357	0.36261	0.01699	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_75-contigs.fa
369	1143029	0.000	61	3916	270	1361	61901	0.31718	0.03062	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_76-contigs.fa
1	1933	0.000	1	1933	1	1933	1933	0.67098	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_77-contigs.fa
443	2735854	0.000	84	9545	290	2776	31020	0.66587	0.04260	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_78-contigs.fa
666	1416370	0.000	179	2277	535	1175	17910	0.27010	0.03751	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_79-contigs.fa
1	1753	0.000	1	1753	1	1753	1753	0.62122	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_7-contigs.fa
7	12801	0.000	3	1956	6	1051	3312	0.48004	0.05425	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_80-contigs.fa
443	630175	0.000	166	1369	382	1044	7238	0.35807	0.05979	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_81-contigs.fa
5	6741	0.000	3	1265	5	1074	1936	0.40498	0.02902	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_82-contigs.fa
27	50070	0.000	7	1784	24	1096	6647	0.52155	0.06904	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_83-contigs.fa
2	3169	0.000	1	1797	2	1372	1797	0.43736	0.01925	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_84-contigs.fa
837	3641631	0.000	58	9791	534	1465	194846	0.40574	0.03668	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_85-contigs.fa
386	8485636	0.000	59	38691	227	10195	265635	0.34113	0.02336	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_86-contigs.fa
381	1464791	0.000	95	4914	283	1987	21963	0.35867	0.03194	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_87-contigs.fa
559	2224800	0.000	64	7763	375	1450	111352	0.38184	0.03980	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_88-contigs.fa
1	1561	0.000	1	1561	1	1561	1561	0.64702	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_89-contigs.fa
633	3385539	0.000	103	9702	411	2100	55172	0.39856	0.03353	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_8-contigs.fa
12237	20668807	0.000	4207	1710	10287	1110	9622	0.60144	0.04095	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_90-contigs.fa
330	526999	0.000	121	1588	280	1091	3625	0.22528	0.03552	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_91-contigs.fa
163	562817	0.000	23	5018	114	1324	60838	0.38651	0.03161	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_92-contigs.fa
6	49404	0.000	2	14180	4	7232	15313	0.45075	0.01578	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_93-contigs.fa
491	1269013	0.000	119	2777	384	1341	33319	0.43692	0.06039	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_94-contigs.fa
26	40204	0.000	9	1368	23	1122	5793	0.17640	0.03855	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_95-contigs.fa
121	159527	0.000	50	1255	106	1038	5287	0.72857	0.04179	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_96-contigs.fa
330	455644	0.000	130	1324	287	1052	3361	0.33293	0.03432	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_97-contigs.fa
1748	14669476	0.000	401	10463	1307	4240	74042	0.39436	0.02827	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_98-contigs.fa
12	40911	0.000	2	6058	9	1206	15069	0.46257	0.01751	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_99-contigs.fa
2	2299	0.000	1	1244	2	1055	1244	0.49152	0.05475	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_9-contigs.fa
730	2269181	0.000	175	3798	546	1504	38077	0.65287	0.02173	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_0-contigs.fa
596	1585542	0.000	141	3320	456	1296	20720	0.65861	0.03174	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_100-contigs.fa
895	30875093	0.000	88	84811	496	13740	1264111	0.35858	0.03242	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_101-contigs.fa
969	2653229	0.000	268	3148	757	1492	29199	0.38019	0.02726	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_102-contigs.fa
263	949363	0.000	22	5990	183	1361	84780	0.47720	0.05577	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_103-contigs.fa
349	1613867	0.000	62	7092	233	1856	41930	0.29406	0.02790	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_104-contigs.fa
1828	13940329	0.000	329	10426	1271	3454	164472	0.46550	0.01839	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_105-contigs.fa
171	320187	0.000	60	2037	142	1194	8929	0.45976	0.01870	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_106-contigs.fa
664	4618082	0.000	65	17354	378	2668	63462	0.25383	0.03160	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_107-contigs.fa
392	1068325	0.000	64	3744	295	1209	61285	0.39476	0.05404	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_108-contigs.fa
2734	7514569	0.000	563	3182	2080	1309	104831	0.45226	0.01943	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_109-contigs.fa
720	1363804	0.000	233	1940	595	1183	9694	0.49259	0.05644	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_10-contigs.fa
264	2653842	0.000	35	19143	160	3958	113427	0.47890	0.03996	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_110-contigs.fa
1006	2232973	0.000	231	2415	800	1166	87021	0.36235	0.04418	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_111-contigs.fa
15993	31064933	0.000	4887	2035	13122	1158	16241	0.56798	0.04854	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_112-contigs.fa
414	1149725	0.000	107	3247	320	1464	16003	0.37687	0.05357	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_113-contigs.fa
688	1364930	0.000	202	2040	561	1153	23816	0.62194	0.04917	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_114-contigs.fa
445	4651546	0.000	64	18557	272	4608	108828	0.59255	0.03650	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_115-contigs.fa
3875	8538463	0.000	1153	2421	3116	1250	11772	0.46345	0.03344	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_116-contigs.fa
71	943872	0.000	6	46024	32	6315	114709	0.33707	0.02929	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_117-contigs.fa
25064	38158569	0.000	9191	1501	21415	1075	7334	0.54912	0.06395	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_118-contigs.fa
590	2694161	0.000	72	8540	384	1677	115478	0.32106	0.03662	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_119-contigs.fa
255	4299773	0.000	51	24840	168	8330	83745	0.23108	0.03282	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_11-contigs.fa
597	1704124	0.000	93	3551	444	1232	42620	0.49718	0.04604	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_120-contigs.fa
8	13606	0.000	4	1734	7	1297	2386	0.59290	0.01642	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_121-contigs.fa
1	1154	0.000	1	1154	1	1154	1154	0.52253	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_122-contigs.fa
579	1523982	0.000	141	3045	448	1356	19848	0.60547	0.02413	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_123-contigs.fa
531	5962881	0.000	94	15088	380	5021	119038	0.38808	0.03242	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_124-contigs.fa
375	3802112	0.000	35	26724	203	3986	161586	0.41203	0.04608	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_125-contigs.fa
3	22499	0.000	1	16033	3	2807	16033	0.46118	0.02381	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_126-contigs.fa
1321	13713251	0.000	104	21453	765	3700	379994	0.36386	0.01608	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_127-contigs.fa
1259	4840359	0.000	289	4919	922	1849	24449	0.59853	0.02781	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_128-contigs.fa
3314	16354688	0.000	987	5351	2629	2942	25359	0.51471	0.04102	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_129-contigs.fa
401	2933320	0.000	56	14635	250	2989	114314	0.50287	0.04814	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_12-contigs.fa
6506	23427064	0.000	1520	4721	4762	1732	32910	0.70174	0.03817	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_130-contigs.fa
96	229125	0.000	21	2544	75	1186	20703	0.38708	0.04256	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_131-contigs.fa
4152	8422323	0.000	1175	2129	3370	1155	26019	0.52446	0.04620	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_132-contigs.fa
478	917560	0.000	150	2046	394	1148	9561	0.27137	0.03802	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_133-contigs.fa
131	703219	0.000	34	6830	94	2998	22788	0.40724	0.05102	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_134-contigs.fa
7	49107	0.000	2	4679	6	3654	24016	0.51891	0.02428	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_135-contigs.fa
14	17694	0.000	6	1226	13	1024	2020	0.45727	0.04473	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_136-contigs.fa
14	27486	0.000	6	1924	12	1425	3049	0.44826	0.02615	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_137-contigs.fa
526	2660669	0.000	52	9926	325	1774	109980	0.31862	0.02598	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_138-contigs.fa
1672	11411355	0.000	408	9098	1185	3413	40464	0.69837	0.03532	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_139-contigs.fa
388	5394082	0.000	72	22516	252	6724	98772	0.26149	0.04187	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_13-contigs.fa
497	1096676	0.000	132	2547	399	1182	12087	0.54271	0.06908	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_140-contigs.fa
449	4785059	0.000	105	14662	317	5162	53547	0.63961	0.02626	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_141-contigs.fa
2	2373	0.000	1	1349	2	1024	1349	0.46060	0.03250	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_142-contigs.fa
1	31561	0.000	1	31561	1	31561	31561	0.48104	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_143-contigs.fa
49	144694	0.000	6	3855	36	1149	40104	0.63108	0.03736	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_144-contigs.fa
35	71958	0.000	10	2256	29	1081	9581	0.48653	0.06240	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_145-contigs.fa
465	2664858	0.000	71	9550	296	2295	73157	0.43003	0.03851	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_146-contigs.fa
635	1080969	0.000	210	1706	533	1110	14124	0.53495	0.05145	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_147-contigs.fa
7554	14905743	0.000	2405	2110	6195	1190	14141	0.65224	0.02907	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_148-contigs.fa
2	2316	0.000	1	1231	2	1085	1231	0.42703	0.01850	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_149-contigs.fa
770	2515701	0.000	173	3766	576	1613	51519	0.49712	0.01383	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_14-contigs.fa
4	40650	0.000	1	33308	3	2364	33308	0.47843	0.01615	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_150-contigs.fa
285	11406981	0.000	36	80567	165	17379	697440	0.67086	0.02728	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_151-contigs.fa
58	489857	0.000	9	15490	34	3507	36150	0.38062	0.04760	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_152-contigs.fa
1176	4705517	0.000	195	5861	815	1708	76422	0.63994	0.02443	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_153-contigs.fa
2352	4783822	0.000	652	2146	1912	1142	15608	0.38279	0.06618	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_154-contigs.fa
2	2691	0.000	1	1426	2	1265	1426	0.50316	0.00550	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_155-contigs.fa
218	14504497	0.000	37	124259	122	34001	521924	0.54163	0.03521	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_156-contigs.fa
118	309197	0.000	31	3160	92	1343	10340	0.50972	0.03286	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_157-contigs.fa
809	6505315	0.000	62	17795	439	2816	345311	0.54303	0.03085	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_158-contigs.fa
6330	15455030	0.000	1921	2773	5031	1380	18517	0.63292	0.03782	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_159-contigs.fa
4200	16855049	0.000	700	5765	2918	1666	135294	0.49313	0.03506	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_15-contigs.fa
3	13421	0.000	2	6082	2	6082	6317	0.58028	0.02390	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_160-contigs.fa
807	2128232	0.000	177	3229	619	1248	40233	0.56647	0.05792	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_161-contigs.fa
2596	6709495	0.000	575	3097	1996	1250	23557	0.27874	0.07089	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_162-contigs.fa
1	43176	0.000	1	43176	1	43176	43176	0.41528	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_163-contigs.fa
467	1683449	0.000	41	7879	321	1337	62690	0.24281	0.05337	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_164-contigs.fa
2	2979	0.000	1	1878	2	1101	1878	0.57603	0.00650	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_165-contigs.fa
446	861289	0.000	144	2009	367	1174	7905	0.68500	0.05933	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_166-contigs.fa
2593	6041997	0.000	688	2567	2053	1243	17722	0.54465	0.04620	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_167-contigs.fa
76	284537	0.000	14	5749	53	1452	22707	0.51388	0.03292	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_168-contigs.fa
1438	5087017	0.000	249	4782	1022	1504	48447	0.45455	0.01904	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_169-contigs.fa
177	1673615	0.000	11	27359	102	3559	424358	0.39519	0.04373	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_16-contigs.fa
2848	6974726	0.000	631	2836	2207	1199	45282	0.40495	0.02146	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_170-contigs.fa
61	375192	0.000	12	10254	38	2530	37586	0.54065	0.03273	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_171-contigs.fa
25	32976	0.000	12	1377	22	1143	2029	0.53036	0.05834	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_172-contigs.fa
247	550542	0.000	74	2516	200	1264	8577	0.17028	0.05862	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_173-contigs.fa
1162	3621913	0.000	176	4040	847	1308	56601	0.46399	0.01805	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_174-contigs.fa
63	261445	0.000	12	5732	42	1802	34692	0.47162	0.03978	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_175-contigs.fa
90	3933459	0.000	10	130810	32	24662	314340	0.61382	0.02771	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_176-contigs.fa
524	1471662	0.000	141	3274	407	1461	13574	0.32644	0.03202	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_177-contigs.fa
2346	4192299	0.000	742	1805	1952	1121	20406	0.36480	0.05377	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_178-contigs.fa
1394	2894971	0.000	406	2165	1130	1185	27904	0.51584	0.03204	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_179-contigs.fa
1395	4483847	0.000	258	4493	1017	1400	41447	0.51239	0.01834	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_17-contigs.fa
592	1193837	0.000	178	2121	483	1175	8909	0.32014	0.03542	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_180-contigs.fa
230	2061664	0.000	40	15090	143	3931	91007	0.58206	0.02887	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_181-contigs.fa
581	10647434	0.000	56	47900	308	6801	266641	0.61026	0.03353	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_182-contigs.fa
17	33038	0.000	5	1860	14	1125	6388	0.26379	0.03855	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_183-contigs.fa
812	4339623	0.000	86	10148	518	2044	199608	0.34163	0.03135	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_184-contigs.fa
38	57572	0.000	14	1455	33	1063	3212	0.43888	0.05010	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_185-contigs.fa
4	68439	0.000	1	63752	1	63752	63752	0.63638	0.05006	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_186-contigs.fa
3465	9207347	0.000	755	3102	2657	1290	56422	0.52040	0.02067	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_187-contigs.fa
2108	11460174	0.000	471	7631	1456	2663	37310	0.69242	0.04422	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_188-contigs.fa
619	1053372	0.000	218	1746	520	1112	6022	0.57495	0.02539	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/5m_Bin_189-contigs.fa
